 Сын его, сидевший тут же за хозяйственными книгами, поднял голову и поражен был его состоянием.;Hänen poikansa, joka tarkasteli talouskirjaa, hämmästyi nähdessään isänsä mielenliikutuksen.
 Больной указывал пальцем на двор с видом ужаса и гнева.;Vihan ja kauhun valtaamana osotti sairas pihalle.
 Он торопливо подбирал полы своего халата, собираясь встать с кресел, приподнялся… и вдруг упал.;Hän kääri takkinsa liepeet tiukemmalle, yritti nousta nojatuoliltaan ja pääsikin pystyyn, mutta — kaatui yht'äkkiä.
 Сын бросился к нему, старик лежал без чувств и без дыхания, паралич его ударил.;Poika juoksi hänen luokseen. Ukko makasi tunnotonna, hengittämättä: hän oli saanut halvauksen.
 «Скорей, скорей в город за лекарем!» – кричал Владимир.;— Pian, pian lääkäriä hakemaan! - huusi Vladimir.
 «Кирила Петрович спрашивает вас», – сказал вошедший слуга.;— Kirila Petrovitsch kysyy teitä, sanoi palvelija sisään tullessaan.
 Владимир бросил на него ужасный взгляд.;Vladimir antoi palvelijalle tuiman katseen.
– Скажи Кирилу Петровичу, чтоб он скорее убирался, пока я не велел его выгнать со двора… пошел!;— Sano Kirila Petrovitschille, että hän joutuun korjaa luunsa, ennenkuin minä käsken ajaa hänet pois pihalta — mene!
– Слуга радостно побежал исполнить приказание своего барина, Егоровна всплеснула руками.;Iloissaan juoksi palvelija täyttämään herransa käskyä. Jegorovna löi käsiään yhteen.
 «Батюшка ты наш, – сказала она пискливым голосом, – погубишь ты свою головушку!;— Ystävämme, sanoi hän kimakkaalla äänellä, sinä saatat itsesi onnettomuuteen!
Кирила Петрович съест нас».;Kirila Petrovitsch syö vielä meidät.
 – «Молчи, няня, – сказал с сердцем Владимир, – сейчас пошли Антона в город за лекарем».;— Suus' kiinni, lapsenpiika, huusi vihastunut Vladimir. - Lähetä Anton heti kaupunkiin noutamaan lääkäriä!
 – Егоровна вышла.;Jegorovna meni.
В передней никого не было, все люди сбежались на двор смотреть на Кирила Петровича.;Porstuassa ei ollut ketään, kaikki olivat juosneet ulos katsomaan Kirila Petrovitschia.
 Она вышла на крыльцо и услышала ответ слуги, доносящего от имени молодого барина.;Palvelijat olivat jääneet seisomaan portaille ja saivat kuulla palvelijan vastauksen Kirila Petrovitschille nuoren herransa nimessä.
 Кирила Петрович выслушал его сидя на дрожках.;Istuessaan vaunuissaan kuuli Kirila Petrovitsch sen.
 Лицо его стало мрачнее ночи, он с презрением улыбнулся, грозно взглянул на дворню и поехал шагом около двора.;Hänen kasvonsa tulivat mustaksi kuin sysi, hän hymyili halveksivasti ja ajaessaan käyden pitkin pihaa katsoi julmasti palvelijoihin.
 Он взглянул и в окошко, где за минуту перед сим сидел Андрей Гаврилович, но где уж его не было.;Hän katsoi myös ikkunaan, jossa hetki sitten oli näkynyt Andrei Gavrilovitsch, mutta häntä ei enää ollut.
 Няня стояла на крыльце, забыв о приказании барина.;Jegorovna seisoi portailla, hän oli unohtanut herransa käskyn.
 Дворня шумно толковала о сем происшествии.;Palvelijat puhuivat äänekkäästi äskeisestä tapahtumasta.
 Вдруг Владимир явился между людьми и отрывисто сказал: «Не надобно лекаря, батюшка скончался».;Yht'äkkiä tuli Vladimir heidän luoksensa ja sanoi katkonaisella äänellä: — Ei tarvita lääkäriä — isäni on kuollut.
Сделалось смятение.;Syntyi suuri hämminki.
 Люди бросились в комнату старого барина.;Palvelijat hyökkäsivät vanhan herran kammariin.
 Он лежал в креслах, на которые перенес его Владимир, правая рука его висела до полу, голова опущена была на грудь, не было уж и признака жизни в сем теле, еще не охладелом, но уже обезображенном кончиною.;Siellä lepäsi vanhus nojatuolissaan, johon Vladimir oli hänet kantanut, oikea käsi riippui ales lattiaan asti, pää oli painunut rinnalle — elonmerkkiäkään ei enää ollut tuossa ruumiissa. Se ei vielä ollut tullut kylmäksi, mutta kuolema oli siihen jo painanut leimansa.
 Егоровна взвыла, слуги окружили труп, оставленный на их попечение, вымыли его, одели в мундир, сшитый еще в 1797 году, и положили на тот самый стол, за которым столько лет они служили своему господину.;Jegorovna voivotteli. Ruumis jätettiin palvelijain huostaan. He sen pesivät, pukivat virkapukuunsa, joka oli ommelta vuonna 1797, sekä auttivat sille pöydälle, jonka ääressä he niin monta vuotta olivat palvelleet häntä.
Похороны совершились на третий день.;Kolmantena päivänä olivat hautajaiset.
 Тело бедного старика лежало на столе, покрытое саваном и окруженное свечами.;Ukkoraukan ruumis makasi arkussaan. Se oli vaatteella peitetty, ympärillä paloivat kynttilät.
 Столовая полна была дворовых.;Ruokasali oli alustalaisia täynnä.
 Готовились к выносу.;He olivat valmiit kantamaan herransa viimeiseen lepokammioonsa.
 Владимир и трое слуг подняли гроб.;Vladimir ja palvelijat tarttuivat arkkuun ja kantoivat sitä.
 Священник пошел вперед, дьячок сопровождал его, воспевая погребальные молитвы.;Pappi kulki etumaisna, hänen jälissään lukkari laulaen hautausvirsiä.
 Хозяин Кистеневки последний раз перешел за порог своего дома.;Ja Kistenevan isäntä vietiin viimeisen kerran kynnyksensä yli.
 Гроб понесли рощею.;Arkku kannettiin puistotietä.
 Церковь находилась за нею.;Kirkko oli puiston takana.
 День был ясный и холодный.;Päivä oli kirkas, mutta kylmä.
 Осенние листья падали с дерев.;Halla karisteli lehtiä puista.
При выходе из рощи увидели кистеневскую деревянную церковь и кладбище, осененное старыми липами.;Kun tultiin puistosta, näkyi Kistenevan puukirkko ja hautausmaa, jota vanhat lehmukset varjosivat.
 Там покоилось тело Владимировой матери, там подле могилы ее накануне вырыта была свежая яма.;Siellä lepäsi Vladimirin äiti, sinne oli hänen hautansa viereen kaivettu eilen uusi hauta.
Церковь полна была кистеневскими крестьянами, пришедшими отдать последнее поклонение господину своему.;Kirkko oli täynnä Kistenevan talonpoikia, jotka olivat tulleet osoittamaan viimeistä kunnioitusta herralleen.
 Молодой Дубровский стал у клироса, он не плакал и не молился, но лицо его было страшно.;Nuori Dubrovskij jäi seisomaan lähelle laulajia, hän ei itkenyt eikä rukoillut — mutta hänen kasvonsa olivat synkät.
 Печальный обряд кончился.;Surullinen juhlatoimitus loppui.
 Владимир первый пошел прощаться с телом, за ним и все дворовые.;Vladimir meni ensinnä ottamaan jäähyväiset ruumiilta — hänen jälkeensä alustalaiset.
 Принесли крышку и заколотили гроб.;Tuotiin kansi ja arkku naulattiin kiinni.
 Бабы громко выли, мужики изредка утирали слезы кулаком.;Akat itkivät kovalla äänellä, miehet usein kuivasivat kyyneleitä kädellään.
 Владимир и тех же трое слуг понесли его на кладбище в сопровождении всей деревни.;Vladimir ja kolme palvelijaa kantoivat ruumiin hautausmaalle. Alustalaiset seurasivat heitä.
 Гроб опустили в могилу, все присутствующие бросили в нее по горсти песку, яму засыпали, поклонились ей и разошлись.;Ruumis laskettiin hautaan — kaikki läsnäolijat heittivät sinne pivollisen hiekkaa — hauta peitettiin, kumarrettiin sille vielä kerran ja hajaannuttiin.
 Владимир поспешно удалился, всех опередил и скрылся в Кистеневскую рощу.;Vladimir poistui kiireesti, ennätti ennen muita ja kätkeytyi Kistenevan metsään.
Егоровна от имени его пригласила попа и весь причет церковный на похоронный обед, объявив, что молодой барин не намерен на оном присутствовать, и таким образом отец Антон, попадья Федотовна и дьячок пешком отправились на барский двор, рассуждая с Егоровной о добродетелях покойника и о том, что, по-видимому, ожидало его наследника.;Jegorovna kutsui hänen puolestaan papin ja kaikki kirkonpalvelijat hautaus-aterialle sekä ilmoitti, että nuori herra ei aijo ottaa osaa päivällisiin. Näin ollen lähti isä Anisim, hänen vaimonsa Feodorovna ja lukkari herrastaloon puhellen Jegorovnan kanssa vainajan hyvistä töistä sekä siitä, mikä silminnähtävästi odotti hänen jälkeläistään.
 (Приезд Троекурова и прием, ему оказанный, были уже известны всему околодку, и тамошние политики предвещали важные оному последствия).;Troekurovin tulo ja hänen vastaanottonsa oli jo koko ympäristön tiedossa, ja sen paikkakunnan politikot ennustivat siitä tärkeitä seurauksia.
– Что будет, то будет, – сказала попадья, – а жаль, если не Владимир Андреевич будет нашим господином.;— Mitä tapahtuu, se tapahtuu, sanoi papin vaimo, mutta ikävä vaan on, jos Vladimir Andrejevitsch ei tule meidän herraksemme.
 Молодец, нечего сказать.;Nuorukainen hän on, ei hänestä ole juuri muuta sanomista.
– А кому же как не ему и быть у нас господином, – прервала Егоровна.;— No kukahan sitten tulisi herraksemme, ell'ei juuri hän? - keskeytti Jegorovna.
 – Напрасно Кирила Петрович и горячится.;— Turhaan ylpeilee Kirila Petrovitsch.
 Не на робкого напал: мой соколик и сам за себя постоит, да и, бог даст, благодетели его не оставят.;— hänen vastustajansa ei olekaan pelkuri. Minun kotkani puolustaa kyllä itseänsä.
 Больно спесив Кирила Петрович!;Kipeästi koski Kirila Petrovitschiin!
а небось поджал хвост, когда Гришка мой закричал ему: вон, старый пес!;"Ja häntä koipien välissä sai hän mennä, kun Grischa hänelle ärjyi: ""ulos, vanha koira!"
– долой со двора!;"Pois pihalta!"""
– Ахти, Егоровна, – сказал дьячок, – да как у Григорья-то язык повернулся, я скорее соглашусь, кажется, лаять на владыку, чем косо взглянуть на Кирила Петровича.;— Ah, Jegorovna, sanoi lukkari, minä luullakseni mieluummin yhdistyisin itse pirun kanssa, kuin olisin riidassa Kirila Petrovitschin kanssa.
 Как увидишь его, страх и трепет, и краплет пот, а спина-то сама так и гнется, так и гнется…;Kun näkee hänet, niin — kauhistuu ja peljästyy, mutta selkä kuitenkin taipuu niin nöyrästi…
– Суета сует, – сказал священник, – и Кирилу Петровичу отпоют вечную память, все как ныне и Андрею Гавриловичу, разве похороны будут побогаче да гостей созовут побольше, а богу не все ли равно!;— Oi surun surkeutta, huokasi pappi. Kirila Petrovitschillekin lauletaan kerran samat juhlavirret, kuin äsken Andrei Gavrilovitschille. Hautajaiset ehkä tulevat komeammiksi ja vieraita kutsutaan enemmän, — mutta onko se Jumalalle samantekevä?
– Ах, батька!;— Oih, isämme!
и мы хотели зазвать весь околодок, да Владимир Андреевич не захотел.;mekin tahdoimme kutsua kaikki naapurit, mutta Vladimir Andrejevitsch ei sitä sallinut.
 Небось у нас всего довольно, есть чем угостить, да что прикажешь делать.;Kaikkea meillä on kylliksi, kyllä on millä kestitään — mitä käskette?
 По крайней мере коли нет людей, так уж хоть вас употчую, дорогие гости наши.;Mutta kun ei ole vieraita, niin kestitsemme teitä, rakkaat vieraat.
Сие ласковое обещание и надежда найти лакомый пирог ускорили шаги собеседников, и они благополучно прибыли в барский дом, где стол был уже накрыт и водка подана.;Tämä mieluinen lupaus ja toivo päästä herkullisen pöydän ääreen saivat näiden seurakumppanien kiiruhtamaan askeleitaan. Onnellisina tulivat he herrastaloon, jossa pöytä jo oli katettu ja viinat otetut esiin.
Между тем Владимир углублялся в чащу дерев, движением и усталостию стараясь заглушать душевную скорбь.;Sillävälin oli Vladimir syventynyt tiheään metsään. Hän koetti tukehuttaa suruansa liikkumalla väsyksiin asti.
 Он шел, не разбирая дороги, сучья поминутно задевали и царапали его, ноги его поминутно вязли в болоте, – он ничего не замечал.;Teistä huolimatta kulki hän eteenpäin, oksat pieksivät ja raappivat häntä, jalat usein vaipuivat suohon — hän ei mitään tuntenut.
 Наконец достигнул он маленькой лощины, со всех сторон окруженной лесом, ручеек извивался молча около деревьев, полуобнаженных осенью.;Hän tuli alholle, jota tiheä metsä joka puolelta ympäröitsi. Hiljainen puro luikerteli puitten välissä, joilta syksy jo oli riistänyt puolet lehdistä.
 Владимир остановился, сел на холодный дерн, и мысли одна другой мрачнее стеснились в душе его… Сильно чувствовал он свое одиночество.;Vladimir seisahtui ja istui kylmälle metsälle. Ajatuksia risteili hänen päässään. Toinen oli toistaan synkempi.
 Будущее для него являлось покрытым грозными тучами.;Kauhea yksinäisyyden tunne kalvoi häntä ja tulevaisuus oli uhkaavien pilvien peitossa.
 Вражда с Троекуровым предвещала ему новые несчастия.;Viha Troekurovin kanssa ennusti hänelle uusia onnettomuuksia.
 Бедное его достояние могло отойти от него в чужие руки, в таком случае нищета ожидала его.;Hän saattaa menettää vähäisen omaisuutensa — ja siinä tapauksessa on kerjuu edessä.
 Долго сидел он неподвижно на том же месте, взирая на тихое течение ручья, уносящего несколько поблеклых листьев и живо представлявшего ему верное подобие жизни – подобие столь обыкновенное.;Kauvan istui hän liikkumatta samalla paikalla katsellen hiljalleen juoksevaa puroa, joka kuletteli muutamia kuihtuneita lehtiä. Ne olivat niin ihmiselämän kaltaisia, elämän, joka oli yhtä luotettava — aivan tavallinen.
 Наконец заметил он, что начало смеркаться, он встал и пошел искать дороги домой, но еще долго блуждал по незнакомому лесу, пока не попал на тропинку, которая и привела его прямо к воротам его дома.;Hän huomasi, että alkoi hämärtää, ja alkoi etsiä tietä kotiinsa. Kauvan sai hän vielä harhailla oudossa metsässä, ennenkuin löysi polun, joka johti suoraan portille.
Навстречу Дубровскому попался поп со всем причетом.;Pappi kaikkien kirkonpalvelijain kanssa tuli Dubrovskija vastaan.
 Мысль о несчастливом предзнаменовании пришла ему в голову.;Hänen mieleensä tuli, että tuo ennusti onnettomuutta.
 Он невольно пошел стороною и скрылся за деревом.;Senpätähden hän tuskallisesti väistyikin syrjään ja kätkeytyi puitten sekaan.
 Они его не заметили и с жаром говорили между собою, проходя мимо его.;Ne eivät huomanneet häntä, keskustelivat vaan innokkaasti:
– Удались от зла и сотвори благо, – говорил поп попадье, – нечего нам здесь оставаться.;— Irroita itses pahasta ja tee hyvää, sanoi pappi vaimolleen. - Meidän ei tarvitse tänne jäädä.
 Не твоя беда, чем бы дело ни кончилось.;Eikä se sinuun koske, miten asia päättyy.
 – Попадья что-то отвечала, но Владимир не мог ее расслышать.;Vaimo vastasi jotakin, mutta Dubrovskij ei voinut sitä kuulla.
Приближаясь, увидел он множество народа, крестьяне и дворовые люди толпились на барском дворе.;Lähestyessään taloa näki hän paljon kansaa, talonpojat ja palvelijat olivat joukoissa herrastalon pihalla.
 Издали услышал Владимир необыкновенный шум и говор.;Jo kaukaa kuuli Vladimir kummallista melua ja puhetta.
 У сарая стояли две тройки.;Vajan luona oli kaksi kolmivaljakkoa.
 На крыльце несколько незнакомых людей в мундирных сертуках, казалось, о чем-то толковали.;Portailla seisoi muutamia henkilöitä virkapuvuissaan ja, kuten näytti, selittivät väelle jotakin.
– Что это значит?;Mitä se merkitsee?
– спросил он сердито у Антона, который бежал ему навстречу.;kysyi hän vihaisesti Antonilta, joka juoksi häntä vastaan.
 – Это кто такие и что им надобно?;" ""mitä miehiä ne ovat ja mitä ne tahtovat?"""
– Ах, батюшка Владимир Андреевич, – отвечал старик, задыхаясь.;— Ah, ystävä Vladimir Andrejevitscb, vastasi Anton vetäen henkeään.
 – Суд приехал.;tuomarit ovat tulleet.
 Отдают нас Троекурову, отымают нас от твоей милости!.;Meidät annetaan Troekuroville ja eroitetaan sinusta!…
Владимир потупил голову, люди его окружили несчастного своего господина.;Vladimir painoi päänsä alas, väki ympäröitsi onnettoman herransa.
 «Отец ты наш, – кричали они, целуя ему руки, – не хотим другого барина, кроме тебя, прикажи, осударь, с судом мы управимся.;— Oi sinä isämme, huusivat he suudellen hänen käsiään, me emme tahdo muuta herraa kuin sinä.
 Умрем, а не выдадим».;Ennen kuolemme kuin sinut jätämme.
 Владимир смотрел на них, и странные чувства волновали его.;Vladimir katseli heitä ja synkät tunteet saivat vallan hänessä.
 «Стойте смирно, – сказал он им, – а я с приказным переговорю».;— Seiskaat hiljaan, sanoi hän heille, minä puhelen virkamiesten kanssa.
 – «Переговори, батюшка, – закричали ему из толпы, – да усовести окаянных».;— Puhele, ystävä, huusi joku joukosta, puhele ja koeta liikuttaa noitten vihelijäisten omiatuntoja.
Владимир подошел к чиновникам.;Vladimir lähestyi virkamiehiä.
 Шабашкин, с картузом на голове, стоял подбочась и гордо взирал около себя.;Schabaschkin seisoi huolettoman näköisenä ja katseli ylpeästi ympärilleen.
 Исправник, высокий и толстый мужчина лет пятидесяти с красным лицом и в усах, увидя приближающегося Дубровского, крякнул и произнес охриплым голосом:;Kun ispravnikka, joka oli suuri, paksu, noin viidenkymmenen vuotias, punakka ja viiksikäs mies, näki Dubrovskijn tulevan, niin hän käheällä äänellään huusi:
 «Итак, я вам повторяю то, что уже сказал: по решению уездного суда отныне принадлежите вы Кирилу Петровичу Троекурову, коего лицо представляет здесь господин Шабашкин.;— Minä siis uudestaan sanon teille, mitä jo äsken sanoin: piirioikeuden päätöksen mukaan kuulutte te nyt Kirila Petrovitsch Troekuroville, jonka puolesta täällä on herra Schabaschkin.
 Слушайтесь его во всем, что ни прикажет, а вы, бабы, любите и почитайте его, а он до вас большой охотник».;Totelkaa häntä, mitä ikinä hän käskisikin, ja te, naiset, rakastakaa ja kunnioittakaa häntä, niin hän on teidän suuri suosijanne.
 При сей острой шутке исправник захохотал, а Шабашкин и прочие члены ему последовали.;Sanottuaan tuon vanhan kokkapuheen alkoi ispravnikka nauraa täyttä kurkkua, ja Schabaschkin ja muut jäsenet seurasivat hänen esimerkkiään.
 Владимир кипел от негодования.;Vladimir oli pakahtua suuttumuksesta.
 «Позвольте узнать, что это значит», – спросил он с притворным холоднокровием у веселого исправника.;— Suvaitkaa minun kysyä, mitä tämä merkitsee? - kysyi hän teeskennellyllä kylmäverisyydellä iloiselta ispravnikalta.
 – «А это то значит, – отвечал замысловатый чиновник, – что мы приехали вводить во владение сего Кирила Петровича Троекурова и просить иных прочих убираться подобру-поздорову».;— Mitäkö tämä merkitsee, vastasi tuo sukkela virkamies, tämä merkitsee sitä, että me olemme tulleet panemaan tämän talon Kirila Petrovitsch Troekurovin valtaan ja käskemään vieraitten mennä pois hyvällä.
 – «Но вы могли бы, кажется, отнестися ко мне, прежде чем к моим крестьянам, и объявить помещику отрешение от власти…» – «А ты кто такой, – сказал Шабашкин с дерзким взором.;— Mutta teidän olisi paremmin sopinut kääntyä minun puoleeni, kuin talonpoikieni, ja ilmoittaa omistajalle, että hän tulee pois isännyydestään.
 – Бывший помещик Андрей Гаврилов сын Дубровский волею божиею помре, мы вас не знаем, да и знать не хотим».;— Entinen omistaja Andrei Gavrilovitsch, Dubrovskijn poika, on kuollut Jumalan armosta, mutta kuka te olette, sanoi Schabaschkin julkealla tavalla — — me emme tunne teitä emmekä tahdo tunteakaan.
– Владимир Андреевич наш молодой барин, – сказал голос из толпы.;— Teidän jalosukuisuutenne, tämä on meidän nuori herramme — sanoi ääni joukosta.
– Кто там смел рот разинуть, – сказал грозно исправник, – какой барин, какой Владимир Андреевич?;— Kuka siellä rohkeni suunsa avata! - huusi ispravnikka, mikä herra?
барин ваш Кирила Петрович Троекуров, слышите ли, олухи.;Teidän herranne on — — Kirila Petrovitsch Troekurov — — kuuletteko, lurjukset?
– Как не так, – сказал тот же голос.;— Ei niinkään, huusi sama ääni.
– Да это бунт!;— Tämä on kapinaa!
– закричал исправник.;ärjyi ispravnikka.
 – Гей, староста, сюда!;Hoi, kylänvanhin, tule tänne!
– Отыщи сей же час, кто смел со мною разговаривать, я его!;— Hae heti se, joka rohkeni minua vastustaa, kyllä minä hänet!…
Староста обратился к толпе, спрашивая, кто говорил?;Kylänvanhin kääntyi väkijoukkoa päin ja kysyi, kuka puhui?
но все молчали, вскоре в задних рядах поднялся ропот, стал усиливаться и в одну минуту превратился в ужаснейшие вопли.;Mutta kaikki olivat ääneti. Takapuolelta alkoi kuulua murinaa, se kasvoi ja muodostui yht'äkkiä kauheiksi valitushuudoiksi.
 Исправник понизил голос и хотел было их уговаривать.;Ispravnikka puhui matalammalla äänellä ja aikoi ruveta lohduttamaan…
 «Да что на него смотреть, – закричали дворовые, – ребята!;— Mitä häntä tässä katselemme, huusivat alustalaiset,  pojat!
долой их!» – и вся толпа двинулась.;Ottakaa hän kiinni. Joukko alkoi liikkua.
 Шабашкин и другие члены поспешно бросились в сени и заперли за собою дверь.;Schabaschkin ja maaoikeuden jäsenet hyökkäsivät porstuaan ja sulkivat oven jälessään.
«Ребята, вязать!» – закричал тот же голос, – и толпа стала напирать… ;— Pojat, ottakaa kiinni! huusi sama ääni, ja joukko alkoi hyökätä eteenpäin,
«Стойте, – крикнул Дубровский. – Дураки! что вы это?;— Seis, konnat, huusi Dubrovskij, mitä te teette!
вы губите и себя и меня.;Te saatatte itsenne ja minut onnettomuuteen.
 Ступайте по дворам и оставьте меня в покое.;Menkää kotiinne ja jättäkää minut rauhaan.
 Не бойтесь, государь милостив, я буду просить его.;Älkää peljätkö, tsaari on laupias, minä pyydän häneltä apua.
 Он нас не обидит.;Hän ei meitä hylkää
 Мы все его дети.;Me olemme kaikki hänen lapsiaan
 А как ему за вас будет заступиться, если вы станете бунтовать и разбойничать».;Mutta kuinka hän voisi teitä puolustaa, jos te rupeette kapinoimaan ja rosvoilemaan?
Речь молодого Дубровского, его звучный голос и величественный вид произвели желаемое действие.;Nuoren Dubrovskijn puhe, sointuva ääni ja ylevä käytös tekivät toivotun vaikutuksen.
 Народ утих, разошелся, двор опустел.;Kansa vaikeni ja hajaantui, piha tuli puhtaaksi ja oikeudenjäsenet.
 Члены сидели в сенях.;Istuivat sisällä rauhassa.
Владимир печально ступил на ступеньки крыльца.;Surullisena astui Vladimir portaille.
 Наконец Шабашкин тихонько отпер двери, вышел на крыльцо и с униженными поклонами стал благодарить Дубровского за его милостивое заступление.;Schabaschkin aukasi oven ja alkoi matalalla äänellä kiittää Dubrovskija hänen armollisesta välityksestään.
 Владимир слушал его с презрением и ничего не отвечал.;Vladimir kuunteli häntä halveksien eikä vastannut mitään.
 «Мы решили, – продолжал заседатель, – с вашего дозволения остаться здесь ночевать, а то уж темно, и ваши мужики могут напасть на нас на дороге.;— Me olemme päättäneet teidän suostumuksellanne jäädä tänne yöksi, jatkoi asessori, — nyt on jo pimeä ja teidän talonpoikanne saattavat hyökätä tiellä päällemme.
 Сделайте такую милость: прикажите постлать нам хоть сена в гостиной, чем свет, мы отправимся восвояси».;Olkaa niin armelijas ja käskekää levittää vaikka olkia vierashuoneesen vuoteeksi. Ennen päivän nousua lähdemme kotiin.
– Делайте, что хотите, – отвечал им сухо Дубровский, – я здесь уже не хозяин.;— Tehkää niinkuin tahdotte, vastasi Dubrovskij kuivasti, en minä ole enää täällä isäntä.
 – С этим словом он удалился в комнату отца своего и запер за собою дверь.;Näin sanoen poistui hän isänsä huoneesen ja sulki oven.
«Итак, всё кончено, – сказал он сам себе, – еще утром имел я угол и кусок хлеба.;Siis kaikki on päättynyt! - huokasi Vladimir itsekseen. Vielä aamulla oli minulla koti ja leivänkannikka.
 Завтра должен я буду оставить дом, где я родился и где умер мой отец, виновнику его смерти и моей нищеты».;Huomenna täytyy minun jättää talo, syntymämajani. Isäni maa, jossa hän lepää haudattuna, tulee kuulumaan vihamiehelle, joka on syypää hänen kuolemaansa ja minun köyhyyteeni!…
 И глаза его неподвижно остановились на портрете его матери.;Vladimir kiristi hampaitaan ja hänen silmänsä pysähtyivät äitinsä valokuvaan.
 Живописец представил ее облокоченную на перила, в белом утреннем платье с алой розою в волосах.;Taiteilija oli esittänyt hänet valkeassa aamupuvussaan, ruusu hiuksissa, nojaavana käsipuilla.
 «И портрет этот достанется врагу моего семейства, – подумал Владимир, – он заброшен будет в кладовую вместе с изломанными стульями или повешен в передней, предметом насмешек и замечаний его псарей, а в ее спальной, в комнате, где умер отец, поселится его приказчик или поместится его гарем.;Ja tuo valokuvakin tulee perheeni viholliselle, ajatteli Vladimir, se viedään aittaan rikkinäisten tuolien kera, tai ripustetaan porstuaan hänen koirainhoitajiensa pilkan ja huomion esineeksi. Mutta hänen makuuhuoneessaan, jossa isä kuoli, saa vouti asuntonsa, tai asetetaan sinne hänen haareminsa.
 Нет! нет!;— Ei, ei!
пускай же и ему не достанется печальный дом, из которого он выгоняет меня».;sen talon, josta Troekurov ajaa minut, ei pidä kuuluman hänelle itselleenkään!
 Владимир стиснул зубы, страшные мысли рождались в уме его.;Vladimir puri hammasta, kauheita ajatuksia tuli hänen päähänsä.
 Голоса подьячих доходили до него, они хозяйничали, требовали то того, то другого и неприятно развлекали его среди печальных его размышлений.;Kansliakirjurien äänet kaikuivat hänen korvissaan. He pitivät isännyyttä vaatien väliin yhtä, väliin toista, ja saivat hänet surullisista mietteistään.
 Наконец все утихло.;Vihdoin oli kaikki hiljaa.
Владимир отпер комоды и ящики, занялся разбором бумаг покойного.;Vladimir aukoili kaappeja ja laatikoita sekä tarkasteli vainajan papereita.
 Они большею частию состояли из хозяйственных счетов и переписки по разным делам.;Ne olivat suurimmaksi osaksi talouslaskuja ja kirjoituksia eri asioista.
 Владимир разорвал их, не читая.;Vladimir repi ne lukematta.
 Между ими попался ему пакет с надписью: письма моей жены.;Niitten joukossa oli eräs mytty, jonka päällä oli kirjoitus: Vaimoni kirjeet.
 С сильным движением чувства Владимир принялся за них: они писаны были во время турецкого похода и были адресованы в армию из Кистеневки.;Suurella liikutuksella tarkasteli Vladimir niitä, ne olivat kirjoitetut Turkin sodan aikana sekä lähetetyt Armeniaan Kistenevkasta.
 Она описывала ему свою пустынную жизнь, хозяйственные занятия, с нежностию сетовала на разлуку и призывала его домой, в объятия доброй подруги, в одном из них она изъявляла ему свое беспокойство насчет здоровья маленького Владимира, в другом она радовалась его ранним способностям и предвидела для него счастливую и блестящую будущность.;Vaimo kertoi niissä maa-elämästään ja taloustoimistaan, hellyydellä surkutteli, että oli eroitettuna puolisostaan sekä kutsui miestään kotiin, rakkaan ystävättärensä syliin. Eräässä niistä hän kertoi olevansa rauhaton pikku Vladimirin terveyden suhteen, toisessa taas iloitsi Vladimirin viisaudesta sekä ennusti hänelle onnellista ja loistavaa tulevaisuutta.
 Владимир зачитался и позабыл все на свете, погрузясь душою в мир семейственного счастия, и не заметил, как прошло время.;Vladimir vaipui lukemiseensa ja perheellisen onnen rauhaan eikä huomannut, kuinka aika kului.
 Стенные часы пробили одиннадцать.;Seinäkello löi jo yksitoista.
 Владимир положил письма в карман, взял свечу и вышел из кабинета.;Vladimir pani kirjeet taskuunsa, otti kynttilän ja tuli ulos huoneesta.
 В зале приказные спали на полу.;Virkamiehet makasivat salin lattialla.
 На столе стояли стаканы, ими опорожненные, и сильный дух рома слышался по всей комнате.;Pöydällä oli laseja, jotka he olivat tyhjentäneet, ja ilkeä rommin haju tuntui koko huoneessa.
 Владимир с отвращением прошел мимо их в переднюю.;Inholla meni Vladimir heidän sivutsensa etuhuoneesen.
